ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID208348086,3/36 Crookston Rd,RESERVOIR,510000.0,u,2017-06-17,3,1.0,1.0,178.0,10.0,-37.70985,145.02073,20009,1011.1542557943367,13.899280575539569,False,126.42857142857143,380.2,68.3,Our Lady of the Way School,1435.3712983367614,417,Reservoir High School,1594.379182653587,346
ID312477475,22 Greig St,ALBERT PARK,3755000.0,h,2016-07-26,3,2.0,2.0,325.0,109.0,-37.8413,144.95,20043,2566.096336073353,0.0,True,150.25,1006.8666666666667,111.0,Albert Park Primary School,251.69449780141002,306,Albert Park College,452.59065046783314,131
ID407244311,1 Christie St,DEER PARK,632000.0,h,2017-09-23,3,1.0,1.0,562.0,59.0,-37.77224,144.77381,19982,629.0107041810088,12.552036199095022,False,44.54545454545455,231.5,33.0,St Paul's School,3419.4603337368603,211,St Albans Secondary College,4255.798704849799,179
ID930595202,11 Keiller St,HAMPTON EAST,1060000.0,h,2017-09-16,3,2.0,3.0,465.0,71.0,-37.93524,145.03438,19937,229.37491546924042,23.361702127659573,False,153.08695652173913,1704.7333333333333,324.8888888888889,Moorabbin Primary School,882.377381113791,237,Brighton Secondary College,2148.254966391854,213
ID638401693,7 Wave St,HAMPTON,2100000.0,h,2017-06-17,3,2.0,1.0,455.0,29.0,-37.93739,145.00513,19949,327.847879574799,20.88888888888889,True,44.1875,101.33333333333333,24.666666666666668,Hampton Primary School,468.34961899847923,76,Brighton Secondary College,2277.9621116510752,213
ID469117423,2/6 Murra Ct,ASHWOOD,700000.0,u,2016-08-22,2,1.0,2.0,192.0,12.0,-37.8709,145.102,19840,936.317004009836,0.0,True,206.75,1709.9375,183.33333333333334,Essex Heights Primary School,1486.888961665565,239,Ashwood High School,718.9584836838611,241
ID477066134,4 Alexandra St,GREENSBOROUGH,1050000.0,h,2017-06-24,5,3.0,3.0,616.0,59.0,-37.70557,145.10859,19985,182.3924524855507,21.79527559055118,False,86.47826086956522,751.875,113.1,Briar Hill Primary School,737.7275189732417,348,Loyola College,2465.5741191348934,206
ID857616159,18 Pullar St,MAIDSTONE,472500.0,h,2017-05-20,2,1.0,0.0,315.0,29.0,-37.7835,144.8723,20022,1936.8679378251968,5.4,False,102.47619047619048,352.6,106.22222222222223,Footscray North Primary School,1082.6768040283073,235,Footscray City College,2087.835715601753,166
ID370796363,1/381 Elgar Rd,MONT ALBERT,943000.0,t,2017-07-29,3,1.0,1.0,248.0,19.0,-37.82335,145.11358,20042,829.1765615242166,23.25563909774436,True,49.473684210526315,102.25,21.88888888888889,Our Lady of Perpetual Succour School,771.0574612922371,178,Our Lady of Sion College,1540.7768983135784,69
ID473683937,5 Margaret St,MOORABBIN,981000.0,h,2016-05-22,3,1.0,2.0,601.0,69.0,-37.9361,145.0456,19937,801.9558291145783,23.361702127659573,True,11.833333333333334,52.2,6.666666666666667,Tucker Road Bentleigh Primary School,496.50748726399735,380,Bentleigh Secondary College,1581.5192179025455,230
ID631407369,24 Kurrajong St,BENTLEIGH EAST,950000.0,h,2016-05-28,3,1.0,1.0,598.0,59.0,-37.9129,145.0786,19917,1634.57039856054,22.016129032258064,False,120.73913043478261,881.5,102.88888888888889,Hughesdale Primary School,790.5286200200628,221,Sacred Heart Girls' College,1363.9943018850915,93
ID876201648,187 Southern Rd,HEIDELBERG WEST,715000.0,h,2017-02-25,2,1.0,3.0,609.0,69.0,-37.7415,145.0391,19936,2385.2056230385383,15.83448275862069,False,153.08695652173913,1704.7333333333333,324.8888888888889,Holy Name School,2197.8252731837338,463,Thornbury High School,2068.828922230979,209
ID581334664,28 Atkin St,MELTON,550000.0,h,2017-07-08,4,2.0,2.0,1241.0,49.0,-37.68686,144.58157,19980,1995.3059056157254,24.67058823529412,False,12.583333333333334,13.6,5.142857142857143,St Dominic's School,714.7450009413496,82,Melton Secondary College,1306.5851349466507,318
ID830382146,16 Selwyn St,ALBION,791000.0,h,2017-02-25,3,1.0,3.0,743.0,49.0,-37.7817,144.8159,20004,896.0529622915077,10.0,False,42.57142857142857,147.0,51.333333333333336,St Theresa's School,381.92232778215447,393,Sunshine College,1513.3991229825035,233
ID702164907,44 Denbigh Rd,ARMADALE,3625000.0,h,2016-11-27,4,1.0,2.0,709.0,119.0,-37.8574,145.016,19945,310.73406079722014,12.609375,True,311.2083333333333,2215.75,346.0,Armadale Primary School,600.9631750227323,87,Oakwood School,2440.675093930671,565
ID874346220,35 Green St,IVANHOE,1420000.0,h,2016-11-27,5,3.0,1.0,455.0,13.0,-37.7653,145.0392,19933,678.5171067030561,12.52760736196319,False,17.466666666666665,50.4,12.333333333333334,Ivanhoe Primary School,361.56037136949357,100,Thornbury High School,1573.468258947679,209
ID611591743,36 Clinton St,BRIGHTON EAST,1630000.0,h,2017-05-13,4,2.0,1.0,596.0,69.0,-37.9113,145.0207,19940,1549.5726353095433,19.155555555555555,True,362.1666666666667,2108.0625,314.0,St Finbar's School,623.356400143161,336,Brighton Secondary College,995.5535242308873,213
ID457788425,35 Hunter St,CARNEGIE,1287000.0,h,2017-03-18,3,1.0,1.0,620.0,14.0,-37.9031,145.0578,19941,1597.4628736952156,18.57777777777778,True,470.9583333333333,3339.705882352941,557.0,St Patrick's School,672.0775443804295,346,McKinnon Secondary College,1299.1480198731624,48
ID489022221,61 Rachelle Rd,KEILOR EAST,1420000.0,h,2016-11-12,4,2.0,2.0,613.0,8.0,-37.7453,144.8721,20037,4060.3387854442453,7.285714285714286,True,79.38095238095238,225.8,53.55555555555556,St Peter's School,1122.567946600964,345,Essendon Keilor College,657.0596409170406,460
ID320503846,1 Sinclair Grn,DERRIMUT,695000.0,h,2017-09-23,4,2.0,2.0,516.0,19.0,-37.78763,144.75963000000004,19982,1565.0742165546499,12.552036199095022,False,44.2,168.13333333333333,36.888888888888886,St Paul's School,4212.667009134515,211,Sunshine College,6123.834917166418,233
ID939015130,5 Rubens Ct,WHEELERS HILL,1035000.0,h,2017-05-27,4,2.0,2.0,702.0,7.0,-37.91075,145.18758,19873,4138.175547197326,0.0,False,129.1304347826087,614.0,123.3,St Justin's School,827.0027011797326,498,Mazenod College,1946.7699252876832,82
ID288559308,31 Norma Rd,FOREST HILL,1131000.0,h,2017-06-17,3,1.0,2.0,697.0,131.0,-37.84188,145.16982,19899,2410.084462619281,28.78787878787879,True,250.83333333333334,1550.8666666666666,286.72727272727275,Parkmore Primary School,683.1832387321596,480,Emmaus College,758.1716816173224,142
ID138862418,17/39 Horne St,ELSTERNWICK,850000.0,t,2016-11-19,3,2.0,2.0,108.0,19.0,-37.8861,145.0014,19954,156.28696778829317,14.222222222222221,True,195.83333333333334,1779.0666666666666,147.3,Sholem Aleichem College,424.58238818967834,34,Star of the Sea College,1251.3904991358534,54
ID122626946,13/55 Darling St,SOUTH YARRA,650000.0,u,2016-06-04,2,1.0,1.0,0.0,33.0,-37.8344,144.9916,19959,455.4601224452982,8.563409563409563,True,137.58333333333334,681.8125,137.2,Christ Church Grammar School,722.7368284861617,14,Melbourne High School,423.9387443690849,2
ID195322156,2/125 Ferguson St,WILLIAMSTOWN,331000.0,u,2016-05-28,1,1.0,1.0,0.0,14.0,-37.8586,144.8933,19993,397.6483609299248,10.428571428571429,False,130.7826086956522,762.75,109.44444444444444,Williamstown North Primary School,329.53189940516614,185,Williamstown High School,497.2976777879033,104
ID950274070,118/80 Ormond St,KENSINGTON,442000.0,u,2016-12-10,2,2.0,1.0,3448.0,9.0,-37.7976,144.9285,20026,342.4571090084265,2.5714285714285716,False,37.04545454545455,154.33333333333334,24.666666666666668,Holy Rosary School,225.76274641773733,437,St Aloysius College,1368.7789735278252,170
ID689884768,15 Murray St,ELSTERNWICK,3000000.0,h,2017-03-18,4,2.0,2.0,661.0,89.0,-37.8844,145.0117,19954,949.8556265940489,14.222222222222221,True,208.25,1866.7333333333333,156.9,St Joseph's School,601.4340642609295,113,Star of the Sea College,1898.1761652674297,54
ID442375053,18 Normanby Rd,BENTLEIGH EAST,930000.0,h,2016-04-16,3,1.0,2.0,588.0,59.0,-37.9286,145.069,19937,2904.107543111583,23.361702127659573,True,120.73913043478261,881.5,102.88888888888889,St Peter's School,640.836816363024,345,Bentleigh Secondary College,819.7450704957961,230
ID415233628,11/165 Noone St,CLIFTON HILL,640000.0,u,2017-07-22,2,2.0,1.0,533.0,8.0,-37.79443,144.99944,19975,685.2201998191028,4.305220883534137,False,137.20833333333334,1183.2,166.0,Clifton Hill Primary School,927.3971483798807,144,Fitzroy High School,1493.4897199167249,248
ID650224385,2/19 Swindon Rd,HUGHESDALE,828000.0,t,2016-05-07,3,2.0,1.0,206.0,17.0,-37.8966,145.0863,19917,455.44075154935115,22.016129032258064,False,79.38095238095238,225.8,53.55555555555556,Oakleigh Primary School,312.0300296877822,206,Sacred Heart Girls' College,619.5503129364222,93
ID319412068,92 Gilbert Rd,PRESTON,986000.0,h,2016-05-22,2,1.0,1.0,472.0,79.0,-37.7484,144.9886,20013,1065.01429054856,9.951724137931034,False,85.95652173913044,1043.8666666666666,112.77777777777777,Preston West Primary School,1371.4141010348533,52,Coburg High School,1633.6914390137922,79
ID774828877,10/81 Koornang Rd,CARNEGIE,662000.0,u,2016-09-17,2,2.0,1.0,0.0,49.0,-37.8873,145.0572,19920,168.75481918510147,17.26153846153846,True,462.9583333333333,3343.0588235294117,509.8333333333333,Carnegie Primary School,450.1179524186497,77,Glen Eira College,1695.6622404026552,215
ID819262161,28 Ellington St,CAULFIELD SOUTH,1960000.0,h,2016-04-16,4,3.0,4.0,708.0,49.0,-37.8923,145.0177,19953,1285.428925711652,15.555555555555555,True,200.95652173913044,1136.6875,143.3,Caulfield Primary School,515.0995385227492,99,Star of the Sea College,1902.848856743091,54
ID430349082,68 Hardiman St,KENSINGTON,1211000.0,h,2016-11-27,2,1.0,1.0,183.0,13.0,-37.7959,144.9342,19972,250.94231983404796,3.169491525423729,True,37.04545454545455,154.33333333333334,24.666666666666668,Holy Rosary School,478.05448659146447,437,St Aloysius College,833.3232735665947,170
ID398767878,61 Canterbury St,FLEMINGTON,1012000.0,h,2016-08-13,3,1.0,1.0,212.0,89.0,-37.7818,144.9247,20040,721.320456778272,5.186440677966102,True,240.45833333333334,1683.625,169.1818181818182,Flemington Primary School,821.0642720528286,341,St Aloysius College,2020.1627035601177,170
ID988007119,52a Florence St,WILLIAMSTOWN NORTH,1190000.0,h,2017-09-16,3,2.0,2.0,297.0,14.0,-37.85537,144.87578,19993,1188.293478246139,10.428571428571429,False,145.1818181818182,787.625,144.22222222222223,Newport Gardens Primary School,1285.4350872129946,411,Williamstown High School,1885.4030476898374,104
ID572045929,1/308 Canterbury Rd,SURREY HILLS,805000.0,u,2016-08-13,2,1.0,2.0,297.0,119.0,-37.8255,145.092,19894,323.62078106673465,20.9375,True,300.4583333333333,919.8235294117648,195.55555555555554,Surrey Hills Primary School,782.8265264964539,141,Camberwell High School,1763.9952520383356,112
ID482349054,1/10 Gillard St,BURWOOD,870000.0,h,2017-05-13,2,1.0,1.0,271.0,7.0,-37.8512,145.1145,19840,2502.8572225502326,0.0,False,89.21739130434783,317.9375,53.666666666666664,Essex Heights Primary School,1316.3252171342049,239,Ashwood High School,1779.032317528706,241
ID264654610,3 Thornley Dr,BERWICK,740000.0,h,2017-05-27,4,2.0,2.0,796.0,15.0,-38.06022,145.35044,19882,1723.3967195889077,58.416666666666664,False,12.642857142857142,26.571428571428573,2.6666666666666665,Brentwood Park Primary School,838.9553117569217,168,Kambrya College,774.0874974009065,253
ID872935759,203/196 Albert Rd,SOUTH MELBOURNE,1050000.0,u,2016-09-17,2,2.0,2.0,0.0,18.0,-37.8372,144.9672,19854,2103.423728412929,1.492822966507177,False,137.58333333333334,681.8125,137.2,Galilee Regional Catholic Primary School,1095.3263793441693,208,Albert Park College,1937.8434667354315,131
ID929867695,5/162 Westgarth St,NORTHCOTE,592000.0,u,2017-03-04,2,1.0,2.0,0.0,99.0,-37.7828,145.0096,19929,419.5385761631786,8.414814814814815,False,26.625,68.93333333333334,13.11111111111111,Westgarth Primary School,789.0735277606096,115,Santa Maria College,1520.2998075994835,137
ID510323917,1/1 Clarendon St,MAIDSTONE,675000.0,t,2017-04-22,3,2.0,2.0,159.0,3.0,-37.785,144.8673,20022,1631.9721962970955,5.4,False,102.47619047619048,352.6,106.22222222222223,Footscray West Primary School,1302.9217954387943,399,Braybrook College,1893.8424808865675,139
ID525593499,62 Everard St,GLENROY,500000.0,h,2016-09-10,3,1.0,1.0,589.0,16.0,-37.6993,144.9393,19961,1730.8528945776827,8.5,False,210.45833333333334,1676.0,169.77777777777777,Glenroy Central Primary School,1372.9088185219366,422,Glenroy Secondary College,1396.0424245388326,511
ID231631054,17 Convent Ct,COBURG NORTH,935000.0,h,2016-11-12,2,1.0,2.0,833.0,59.0,-37.7297,144.9654,19964,481.52467810766035,6.65,False,133.91666666666666,1156.7333333333333,139.88888888888889,St Paul's School,1049.833414769704,211,Mercy College,107.14677919457276,349
ID937357226,38 Stanhope St,BROADMEADOWS,632000.0,h,2017-08-12,3,1.0,4.0,697.0,59.0,-37.68557,144.93156000000005,20030,1089.2202379960097,12.142857142857142,False,89.21739130434783,317.9375,53.666666666666664,St Dominic's School,694.6136509644277,82,Penola Catholic College,1198.688220877591,361
ID699587186,12 Murillo Ct,DONCASTER,1535000.0,h,2017-03-04,5,3.0,2.0,681.0,44.0,-37.7722,145.1309,20042,5300.198478771054,23.25563909774436,True,415.875,2214.3333333333335,356.44444444444446,Templestowe Heights Primary School,1157.774801098646,166,Templestowe College,924.1452128128499,307
ID160004651,2 Blackwood St,LALOR,801000.0,h,2017-09-16,3,1.0,1.0,852.0,79.0,-37.67601,145.02955,20007,1429.0888605031178,12.067484662576687,False,177.47826086956522,1281.7333333333333,207.5,Thomastown East Primary School,631.3697308422624,20,Lalor Secondary College,384.77072996680556,378
ID955713289,470 Brunswick St,FITZROY NORTH,860000.0,h,2016-09-03,2,1.0,0.0,104.0,139.0,-37.7927,144.9796,19974,1462.3388290290393,5.758152173913044,False,240.45833333333334,1683.625,169.1818181818182,Fitzroy Community School,393.04977679578496,4,Fitzroy High School,1109.8780147898522,248
ID634487447,1173 North Rd,OAKLEIGH,1035000.0,h,2016-11-12,3,1.0,2.0,650.0,44.0,-37.91,145.0914,19916,969.588543932954,23.611336032388664,True,112.33333333333333,1305.9333333333334,130.9090909090909,Sacred Heart School,990.5972915789971,66,Sacred Heart Girls' College,989.5231406604227,93
ID186736283,76 Arnold St,PRINCES HILL,1700000.0,h,2016-11-27,3,1.0,2.0,341.0,9.0,-37.7832,144.9655,19969,1091.7907020587413,4.666666666666667,True,16.1875,46.666666666666664,9.333333333333334,Brunswick South Primary School,796.0405335057657,448,Sydney Road Community School,1537.1799739817438,447
ID622781225,1/23 Glen St,HAWTHORN,670000.0,u,2017-07-15,2,1.0,0.0,0.0,39.0,-37.83108,145.0353,19910,996.9594352291066,0.0,True,156.70833333333334,1480.2666666666667,132.1818181818182,St Joseph's School,521.4162834626992,113,Auburn High School,1302.6560641977649,167
ID968416596,1 Durkin St,NEWPORT,740000.0,h,2016-04-16,2,2.0,1.0,213.0,13.0,-37.8441,144.8805,19994,312.9510144969586,9.132911392405063,False,11.833333333333334,52.2,6.666666666666667,Sacred Heart School,460.0757025033418,66,Williamstown High School,2447.110163897948,104
ID511964738,114 Beavers Rd,NORTHCOTE,1000000.0,h,2017-06-24,3,1.0,1.0,188.0,39.0,-37.76592,144.99265,20015,437.4290096920548,8.463576158940397,True,26.625,68.93333333333334,13.11111111111111,Northcote Primary School,748.9168420482606,285,Northcote High School,952.7037924795469,178
ID489714649,61 Weatherall Rd,CHELTENHAM,1500000.0,h,2017-06-24,4,2.0,3.0,724.0,54.0,-37.97076,145.04186,19866,1204.5960760505984,26.73381294964029,True,161.04166666666666,848.4666666666667,160.0,Beaumaris North Primary School,601.5803261610295,395,Sandringham College,2275.14325533846,304
ID568165086,21 Butler St,ESSENDON,1325000.0,h,2017-07-01,3,2.0,2.0,441.0,19.0,-37.74664,144.92285,20036,179.79750001895005,8.196428571428571,True,156.70833333333334,1480.2666666666667,132.1818181818182,St Vincent de Paul's School,513.224594759442,189,Strathmore Secondary College,1129.1560649167,133
ID618696084,11a Oconnor St,RESERVOIR,611000.0,h,2016-10-08,2,1.0,2.0,379.0,3.0,-37.7108,145.0048,20009,526.2350807047702,13.899280575539569,False,117.80952380952381,378.06666666666666,47.8,Preston Primary School,2251.1922601442625,250,Reservoir High School,2542.1527824897535,346
ID770769848,3/58 Moore St,COBURG,740000.0,t,2016-10-08,3,2.0,1.0,255.0,5.0,-37.7546,144.9713,19966,834.1841418161597,5.85,False,133.91666666666666,1156.7333333333333,139.88888888888889,St Margaret Mary's School,522.9749611665871,483,Coburg High School,1552.930462316627,79
ID221357100,9/25 Derby St,KEW,557000.0,u,2016-09-24,2,1.0,1.0,0.0,27.0,-37.8034,145.0369,19904,2011.5551350743965,12.26086956521739,False,37.04545454545455,154.33333333333334,24.666666666666668,Kew Primary School,310.2118186686861,356,Kew High School,2486.010406512628,124
ID226975848,4/97 Hawdon St,HEIDELBERG,830000.0,u,2016-09-24,4,2.0,2.0,1180.0,9.0,-37.7551,145.0646,19935,408.56192906055816,14.878980891719745,False,143.04166666666666,1283.5625,102.45454545454545,Heidelberg Primary School,284.96138830849475,109,Our Lady of Mercy College,410.24897331429503,90
ID654992211,25 Simpson St,NORTHCOTE,2340000.0,h,2016-08-28,4,2.0,3.0,824.0,99.0,-37.7803,145.0063,19929,211.0084526368485,8.414814814814815,True,25.5625,60.53333333333333,14.0,Westgarth Primary School,431.1638831217372,115,Santa Maria College,1156.8407664365902,137
ID553376674,29 Oak St,HAWTHORN,3900000.0,h,2017-05-27,4,2.0,1.0,595.0,17.0,-37.81396,145.01899,19905,940.6655620777298,11.56578947368421,True,156.70833333333334,1480.2666666666667,132.1818181818182,Hawthorn West Primary School,686.9411074758608,125,Lynall Hall Community School,1497.931322548985,559
ID752714149,14 Elysee Ct,STRATHMORE HEIGHTS,780000.0,h,2016-08-22,4,2.0,2.0,539.0,53.0,-37.7115,144.8966,20032,1974.508427589708,10.928571428571429,False,121.0909090909091,439.2,60.44444444444444,St Christopher's School,2081.990729655657,274,Glenroy Secondary College,2612.6681396610443,511
ID557340424,18 Achilles St,HEIDELBERG WEST,415000.0,h,2016-05-28,2,1.0,1.0,422.0,59.0,-37.7343,145.04399999999995,19936,2170.3988780467275,15.83448275862069,False,150.08695652173913,1565.4,276.7,Rosanna Primary School,1668.2380201766027,367,Reservoir High School,1834.6088875687178,346
ID198895491,11 Mais St,RESERVOIR,905000.0,h,2017-04-08,4,2.0,2.0,696.0,54.0,-37.7074,145.0276,20009,1593.5232787850282,13.899280575539569,False,126.42857142857143,380.2,68.3,Our Lady of the Way School,1119.286658928987,417,Reservoir High School,1665.082317549969,346
ID905989662,26 Lowalde Dr,EPPING,595000.0,h,2017-08-26,3,1.0,2.0,536.0,39.0,-37.64972,145.04086,20005,991.8968394336928,14.089171974522293,False,250.83333333333334,1550.8666666666666,286.72727272727275,St Peter's School,1176.8281590902095,345,Epping Secondary College,913.5733580685761,309
ID177389261,10/40 Young St,MOONEE PONDS,515000.0,t,2016-11-12,2,1.0,1.0,1981.0,13.0,-37.7677,144.9221,20038,340.7883401624217,6.338983050847458,True,46.333333333333336,86.29411764705883,21.666666666666668,Ascot Vale Primary School,817.5818005644172,249,St Columba's College,1355.7368110343145,85
ID939285060,4/2 Alfred St,PRAHRAN,830000.0,u,2016-05-07,2,1.0,1.0,727.0,19.0,-37.8503,144.9855,19958,392.980267429941,8.88888888888889,True,85.95652173913044,1043.8666666666666,112.77777777777777,South Yarra Primary School,996.0090224722609,44,Melbourne High School,1730.0067835276707,2
ID880335862,77 Melbourne Rd,WILLIAMSTOWN,1210000.0,h,2017-02-25,3,1.0,0.0,249.0,109.0,-37.86,144.895,19992,445.56879021837517,10.928571428571429,True,145.1818181818182,787.625,144.22222222222223,Williamstown North Primary School,537.8996670403648,185,Williamstown High School,317.81731876589026,104
ID314700751,12 Selola Ct,FAWKNER,652500.0,h,2016-11-27,3,1.0,1.0,592.0,59.0,-37.6968,144.9674,19961,866.1664053064982,8.5,False,143.04166666666666,1283.5625,102.45454545454545,St Mark's School,2193.6683458106936,300,Thomastown Secondary College,3648.2090555143473,489
ID168616668,16 Fenwick St,CARLTON NORTH,910000.0,h,2016-06-18,2,1.0,1.0,100.0,49.0,-37.7879,144.9759,20019,1542.9360315472368,6.642384105960265,False,462.9583333333333,3343.0588235294117,509.8333333333333,Fitzroy Community School,372.0146766901964,4,Fitzroy High School,1071.3627207724317,248
ID747723518,57 Eastwood St,KENSINGTON,813500.0,h,2016-05-22,3,1.0,1.0,165.0,22.0,-37.7907,144.9303,20041,343.44903344549624,4.898305084745763,False,37.04545454545455,154.33333333333334,24.666666666666668,Kensington Primary School,322.3001360017127,116,St Aloysius College,1132.7839956162402,170
ID637745558,130 High St,GLEN IRIS,1550000.0,h,2016-05-14,4,0.0,0.0,769.0,99.0,-37.8628,145.0734,19848,704.2481853173518,23.0,False,240.45833333333334,1683.625,169.1818181818182,Glen Iris Primary School,708.2898114696796,120,Ashwood High School,2637.1460330674813,241
ID959088026,1/22 Lex Gr,OAK PARK,770000.0,t,2017-02-11,3,2.0,2.0,272.0,7.0,-37.7182,144.9244,20033,255.23213355833224,10.321428571428571,False,26.625,68.93333333333334,13.11111111111111,Westbreen Primary School,998.1928387746946,321,Glenroy Secondary College,1503.4565825112982,511
ID679603941,3/25 Devon Rd,PASCOE VALE,550000.0,u,2017-07-22,2,1.0,1.0,164.0,11.0,-37.72219000000001,144.92559,20033,592.7124591461167,10.321428571428571,False,92.0,1027.4375,111.66666666666667,Strathmore North Primary School,897.2735149364171,145,Strathmore Secondary College,1645.6538086845317,133
ID433192537,21 Tait St,NEWPORT,950000.0,h,2016-05-14,3,2.0,2.0,281.0,69.0,-37.8431,144.8845,19994,89.84906457560508,9.132911392405063,False,11.833333333333334,52.2,6.666666666666667,Sacred Heart School,437.4898202375834,66,Williamstown High School,2385.6941799226565,104
ID465373412,1 Monterey Bvd,FRANKSTON NORTH,452000.0,h,2017-06-03,3,1.0,0.0,624.0,57.0,-38.1187,145.14973,19856,1308.6866832071703,43.12359550561798,False,67.47826086956522,594.6,78.72727272727273,St Anne's School,1551.3178083841758,293,Monterey Secondary College,844.882845035519,507
ID839792128,96 Roden St,WEST MELBOURNE,2370000.0,h,2016-06-04,3,3.0,2.0,265.0,139.0,-37.8073,144.9481,19973,589.9608812664884,2.5541795665634677,True,79.68181818181819,512.1875,63.5,North Melbourne Primary School,979.4113112103105,182,Simonds Catholic College,445.9200949385423,262
ID886265964,12/200 Brighton St,RICHMOND,695000.0,u,2016-09-10,2,1.0,2.0,0.0,22.0,-37.8333,144.998,19959,758.9344916274363,8.563409563409563,True,117.80952380952381,378.06666666666666,47.8,Richmond Primary School,425.9059445944248,260,Melbourne High School,458.3502404038841,2
ID418583586,4 Tambet St,BENTLEIGH EAST,1100000.0,h,2016-10-08,3,1.0,2.0,578.0,64.0,-37.9186,145.0709,19917,2540.5951627679447,22.016129032258064,True,120.73913043478261,881.5,102.88888888888889,Coatesville Primary School,291.14952841957876,271,Bentleigh Secondary College,1378.6340010256683,230
ID633909574,1/48 Ormond Rd,ELWOOD,1015000.0,u,2016-08-13,2,1.0,2.0,0.0,16.0,-37.8844,144.9855,19955,1275.0573127603598,12.88888888888889,True,195.83333333333334,1779.0666666666666,147.3,Elwood Primary School,408.8643158788527,309,Elwood College,233.00529032808075,175
ID753418106,198 Raglan St,PRESTON,910000.0,h,2017-03-18,2,2.0,1.0,352.0,69.0,-37.7495,145.0092,20013,908.841081015489,9.951724137931034,True,92.0,1027.4375,111.66666666666667,Sacred Heart School,708.1807577446406,66,Thornbury High School,1610.1838046999744,209
ID685905316,6 Oakdene Pl,IVANHOE EAST,2525000.0,h,2017-06-03,3,2.0,1.0,805.0,89.0,-37.7714,145.05963,19934,1003.5741034483756,12.790697674418604,True,19.785714285714285,52.0,11.0,Ivanhoe East Primary School,355.1092843686039,311,Our Lady of Mercy College,1654.8418533651359,90
ID419069655,39 Elimatta Rd,CARNEGIE,1430000.0,h,2016-05-22,3,2.0,2.0,603.0,74.0,-37.9023,145.0568,19941,1512.9953117170621,18.57777777777778,True,462.9583333333333,3343.0588235294117,509.8333333333333,St Patrick's School,745.8259614792136,346,McKinnon Secondary College,1319.5260854111268,48
ID906304887,4 Finn Ct,TEMPLESTOWE LOWER,1051000.0,h,2016-12-10,3,2.0,1.0,962.0,49.0,-37.7644,145.112,19935,4588.9698469296245,14.878980891719745,False,300.4583333333333,919.8235294117648,195.55555555555554,Templestowe Valley Primary School,480.68657926118476,313,Templestowe College,967.5237885030746,307
ID782454631,11/368 Dryburgh St,NORTH MELBOURNE,358000.0,u,2016-11-27,1,1.0,1.0,649.0,49.0,-37.7971,144.9448,19972,822.3292737833888,3.169491525423729,False,11.833333333333334,52.2,6.666666666666667,St Michael's School,441.18166407260765,155,St Aloysius College,498.08855462432047,170
ID976493044,6 Daley St,ELWOOD,2400000.0,h,2016-06-18,4,2.0,2.0,560.0,99.0,-37.8822,144.9913,19955,781.3120786229173,12.88888888888889,True,195.83333333333334,1779.0666666666666,147.3,Elwood Primary School,269.30931565074457,309,Elwood College,535.8472364325527,175
ID812079983,25 Clauscen St,TEMPLESTOWE LOWER,1150000.0,h,2016-09-03,3,2.0,2.0,649.0,59.0,-37.7642,145.1157,19935,4906.100234508982,14.878980891719745,False,300.4583333333333,919.8235294117648,195.55555555555554,Templestowe Heights Primary School,464.6531637709441,166,Templestowe College,683.4102635388709,307
ID537312908,378 Manningham Rd,DONCASTER,1401000.0,h,2017-02-25,4,3.0,2.0,650.0,49.0,-37.7785,145.1212,20042,4533.061172292154,23.25563909774436,False,415.875,2214.3333333333335,356.44444444444446,St Gregory the Great School,252.20004462501345,174,Templestowe College,1236.3389675477706,307
ID767359183,8 Ashmore Av,MORDIALLOC,1800000.0,h,2017-08-12,4,2.0,2.0,656.0,69.0,-38.00119,145.08588999999995,19863,620.0643061605679,32.58730158730159,True,183.875,1454.9375,194.91666666666666,Mordialloc Beach Primary School,551.8916238022377,308,Mordialloc College,1366.7558206345668,164
ID661999972,28 Through Rd,RINGWOOD NORTH,750000.0,h,2017-06-24,3,1.0,1.0,446.0,64.0,-37.7987,145.23032,19902,1916.838467817585,35.935483870967744,False,23.866666666666667,90.46666666666667,7.333333333333333,Holy Spirit School,841.0496884076289,496,Norwood Secondary College,651.3919559619101,219
ID808848166,14/854 Pascoe Vale Rd,GLENROY,230000.0,u,2017-03-18,2,1.0,1.0,1996.0,49.0,-37.702,144.9154,20032,324.68329773110116,10.928571428571429,False,230.20833333333334,1620.8235294117646,177.77777777777777,Glenroy Central Primary School,885.7666195063316,422,Glenroy Secondary College,897.0115665609153,511
ID983938076,8/86 Queens Pde,FITZROY NORTH,775000.0,t,2016-05-28,3,2.0,2.0,0.0,121.0,-37.7918,144.9824,19974,1197.3145202648373,5.758152173913044,False,240.45833333333334,1683.625,169.1818181818182,Fitzroy Community School,370.71061311086237,4,Fitzroy High School,887.4013514782296,248
ID971099817,2/222 Milleara Rd,KEILOR EAST,470000.0,u,2016-05-14,3,1.0,1.0,254.0,49.0,-37.74800000000001,144.863,20004,4717.380787744081,10.0,False,79.38095238095238,225.8,53.55555555555556,St Peter's School,524.2864147542757,345,Essendon Keilor College,1095.8842837230331,460
